alt,lat,tilt_deg,landed,final_alt,landing_vel,final_att,lateral_err,control_effort,flight_time
120,20,20,0,82.61279296875,29.369482040405273,107.19365692138672,13.172706604003906,217.59962463378906,2.2
120,20,25,0,84.13475036621094,29.0137996673584,107.86321258544922,16.14133071899414,207.30490112304688,1.98
120,20,30,0,88.68248748779297,27.353252410888672,107.81304931640625,20.338361740112305,190.67941284179688,1.8
120,30,0,0,95.7706298828125,24.602941513061523,107.48696899414062,27.25811004638672,92.55181121826172,1.3800000000000001
120,30,5,0,96.71048736572266,24.079185485839844,108.02685546875,27.642885208129883,113.63998413085938,1.34
120,30,10,0,97.2955551147461,23.822622299194336,107.4372329711914,28.042705535888672,133.15464782714844,1.32
120,30,15,0,98.94636535644531,22.983476638793945,107.44463348388672,28.749591827392578,144.4091033935547,1.26
120,30,20,0,100.7279281616211,22.16093635559082,108.48353576660156,29.327457427978516,142.14715576171875,1.2
120,30,25,0,102.18190002441406,21.71378517150879,109.60674285888672,29.556425094604492,136.12857055664062,1.16
120,30,30,0,104.15320587158203,20.887075424194336,107.26319122314453,29.85131072998047,133.00694274902344,1.1
120,40,0,0,101.68673706054688,21.526519775390625,107.23567962646484,38.41846466064453,90.88258361816406,1.1
120,40,5,0,101.70117950439453,21.55014991760254,107.43102264404297,38.47178649902344,109.33499145507812,1.1
120,40,10,0,101.83930969238281,21.612668991088867,109.62301635742188,38.64054870605469,129.89434814453125,1.1
120,40,15,0,102.53662109375,21.3566951751709,109.88630676269531,38.9561882019043,142.4137420654297,1.08
120,40,20,0,103.79679870605469,20.76939582824707,108.50995635986328,39.17925262451172,138.18157958984375,1.04
120,40,25,0,104.7507553100586,20.54612922668457,107.9007339477539,39.25227737426758,137.83740234375,1.02
120,40,30,0,105.80020904541016,20.228612899780273,109.7790756225586,39.432804107666016,135.83892822265625,1.0
120,50,0,0,102.4603042602539,20.986284255981445,109.78915405273438,48.50239562988281,97.4025650024414,1.06
120,50,5,0,102.4742202758789,21.03471565246582,109.87386322021484,48.546627044677734,114.58849334716797,1.06
120,50,10,0,103.0201187133789,20.75816535949707,108.0541000366211,48.750362396240234,133.27569580078125,1.04
120,50,15,0,103.7118911743164,20.482009887695312,108.03590393066406,48.98735427856445,143.07835388183594,1.02
120,50,20,0,104.5389175415039,20.217716217041016,108.35892486572266,49.10127258300781,141.88400268554688,1.0
120,50,25,0,105.07463073730469,20.314809799194336,111.35084533691406,49.12992477416992,143.41717529296875,1.0
120,50,30,0,106.106689453125,20.015045166015625,112.23222351074219,49.26729202270508,141.87530517578125,0.98
150,0,0,1,0.4880654811859131,1.4765270948410034,0.11924847960472107,0.010042794048786163,429.1490478515625,9.8
150,0,5,0,90.56993865966797,5.810245037078857,108.01611328125,24.37649917602539,48.2533073425293,4.32
150,0,10,0,107.76697540283203,5.740778923034668,107.4314956665039,23.399526596069336,61.913475036621094,3.42
150,0,15,0,116.99968719482422,5.932800769805908,107.50802612304688,22.99193000793457,78.84324645996094,2.92
150,0,20,0,123.08936309814453,6.395701885223389,107.23088836669922,22.74922752380371,96.34304809570312,2.58
150,0,25,0,127.59648132324219,6.7735724449157715,107.75391387939453,22.63153839111328,115.66806030273438,2.34
150,0,30,0,131.65774536132812,7.375540733337402,107.9430160522461,22.264633178710938,122.7599105834961,2.12
150,10,0,0,0.4752289652824402,6.721065998077393,21.718082427978516,1.2897101640701294,579.0026245117188,7.26
150,10,5,0,80.24394226074219,13.059255599975586,107.6985092163086,28.870094299316406,274.59442138671875,4.34
150,10,10,0,102.63037109375,11.374101638793945,108.19335174560547,27.670448303222656,237.0908660888672,3.42
150,10,15,0,112.22227478027344,14.248462677001953,107.93488311767578,25.87999153137207,224.81414794921875,2.9
150,10,20,0,121.58854675292969,13.102505683898926,108.16475677490234,24.970905303955078,227.02806091308594,2.56
150,10,25,0,127.66109466552734,12.091422080993652,107.96643829345703,24.137968063354492,236.59829711914062,2.3000000000000003
150,10,30,0,132.69332885742188,11.409513473510742,108.14662170410156,22.768342971801758,224.22750854492188,2.08
150,20,0,0,0.10365122556686401,27.93710708618164,72.93753814697266,13.463858604431152,501.06793212890625,5.5600000000000005
150,20,5,0,98.17707824707031,28.62293815612793,108.53369140625,17.68443489074707,197.76858520507812,2.84
150,20,10,0,112.32099151611328,27.41923713684082,107.67962646484375,14.292295455932617,191.87985229492188,2.4
150,20,15,0,118.03242492675781,25.800548553466797,107.8418197631836,18.62885856628418,220.08030700683594,2.52
150,20,20,0,112.61279296875,29.369482040405273,107.19365692138672,13.172706604003906,217.59962463378906,2.2
150,20,25,0,114.13470458984375,29.0137996673584,107.86321258544922,16.14133071899414,207.30490112304688,1.98
150,20,30,0,118.6824722290039,27.353252410888672,107.81304931640625,20.338361740112305,190.67941284179688,1.8
150,30,0,0,125.77059173583984,24.602941513061523,107.48696899414062,27.25811004638672,92.55181121826172,1.3800000000000001
150,30,5,0,126.7104721069336,24.079185485839844,108.02685546875,27.642885208129883,113.63998413085938,1.34
150,30,10,0,127.29547119140625,23.822622299194336,107.4372329711914,28.042705535888672,133.15464782714844,1.32
150,30,15,0,128.9464111328125,22.983476638793945,107.44463348388672,28.749591827392578,144.4091033935547,1.26
150,30,20,0,130.72799682617188,22.16093635559082,108.48353576660156,29.327457427978516,142.14715576171875,1.2
150,30,25,0,132.181884765625,21.71378517150879,109.60674285888672,29.556425094604492,136.12857055664062,1.16
150,30,30,0,134.15321350097656,20.887075424194336,107.26319122314453,29.85131072998047,133.00694274902344,1.1
150,40,0,0,131.68675231933594,21.526519775390625,107.23567962646484,38.41846466064453,90.88258361816406,1.1
150,40,5,0,131.70118713378906,21.55014991760254,107.43102264404297,38.47178649902344,109.33499145507812,1.1
150,40,10,0,131.8392333984375,21.612668991088867,109.62301635742188,38.64054870605469,129.89434814453125,1.1
150,40,15,0,132.53660583496094,21.3566951751709,109.88630676269531,38.9561882019043,142.4137420654297,1.08
